0.073787212,0.812609302,-0.158180518,0.141454212,0.412868522,0.691514262,0.238477794,-0.20470271,0.120374705,0.475765859,0.486438521,0.372934029,-0.372934029,0.084676335,0.620432104,0.397571339,0.091398313,-0.119820324,0.069206863,0.296052236,1
0.069884126,0.749881949,-0.225653249,0.161974501,0.75163424,0.507737196,0.106375275,-0.202739464,0.109671234,0.430920715,0.451741548,0.084608881,-0.134585939,0.097576174,0.347884365,0.412694503,0.067096815,-0.121431865,0.089142013,0.311837751,1
0.089266972,0.628194277,-0.184700122,0.149929034,0.573587985,0.937284416,0.174993537,-0.215012333,0.223698547,0.520684327,0.482550103,0.272488498,-0.200379547,0.115168624,0.438099296,0.398817654,0.08856162,-0.082615827,0.09518448,0.301582516,1
0.074066872,0.815675799,-0.204315886,0.188149218,0.693660646,0.722097503,0.385617688,-0.235079046,0.166563824,0.559139432,0.521563365,0.07394995,-0.076007914,0.120307283,0.249523014,0.404770909,0.073427138,-0.108928533,0.093367156,0.387029525,1
0.069050141,0.594662198,-0.205605282,0.105167111,0.618292945,0.80324876,0.170872119,-0.158853051,0.142056031,0.431127251,0.341873796,0.076003203,-0.075658033,0.060461014,0.208049489,0.518767537,0.296189387,-0.175914037,0.091745,0.474874154,1
0.109917708,0.6440103,-0.546981233,0.088215994,0.858235384,0.628652998,0.868384828,-0.806701281,0.086112364,0.915400997,0.301137653,0.095150727,-0.060505942,0.041249585,0.210136427,0.293151482,0.068338404,-0.061540095,0.040155646,0.221985728,1
0.057933177,0.486815588,-0.265333181,0.076499592,0.619321839,0.423367334,0.110595414,-0.164499148,0.066529153,0.360732405,0.366575135,0.241930849,-0.120684838,0.057604664,0.432565919,0.316407447,0.079006194,-0.069704187,0.04972117,0.300753859,1
0.072210748,0.83563556,-0.184833795,0.143915013,0.526752931,0.823757629,0.28864068,-0.28864068,0.141869369,0.56941966,0.479984362,0.121060352,-0.081674571,0.082663974,0.289250978,0.374686176,0.094612613,-0.134146697,0.064529286,0.353690047,1
0.043006546,0.579249801,-0.266632211,0.0512207,0.762688136,0.452778048,0.173776828,-0.231087891,0.040037318,0.527003765,0.338294083,0.137391139,-0.091711348,0.029913968,0.372927889,0.236744154,0.096394539,-0.089264468,0.020934321,0.299270782,1
0.089897586,0.622965398,-0.246527324,0.146189214,0.345403532,0.758792033,0.12790295,-0.236215205,0.178063197,0.456765561,0.73914842,0.374131327,-0.287786017,0.173453496,0.50956418,0.483052639,0.070514277,-0.079407923,0.113356353,0.256925187,1
0.109500077,0.716303795,-0.212715883,0.211906539,0.387500523,0.892114591,0.343015626,-0.343015626,0.263917233,0.504116147,0.825102573,0.402400524,-0.402400524,0.244092844,0.674921118,0.629193668,0.212479202,-0.140554799,0.18613646,0.402716415,1
0.047608753,0.395672695,-0.272498188,0.052756359,0.530636494,0.278601187,0.078293393,-0.067166697,0.037146825,0.273778174,0.462687036,0.241382255,-0.161104962,0.061691605,0.468418211,0.247270402,0.067647094,-0.041560903,0.032969387,0.179395269,0
0.037344733,0.347938358,-0.236329946,0.023711355,0.54271904,0.28304834,0.234129152,-0.162223686,0.01928922,0.482726694,0.557197058,0.285592977,-0.172957697,0.037971948,0.441793717,0.193434809,0.068045989,-0.10397439,0.013182224,0.305054226,0
0.053704139,0.460275714,-0.283794033,0.074207717,0.7296875,0.315172482,0.095547524,-0.068100254,0.050813523,0.281338451,0.419382146,0.227381777,-0.227381777,0.067614672,0.601347726,0.278866691,0.064059218,-0.047564387,0.04496014,0.17715266,0
0.059372218,0.542852705,-0.172449643,0.074076775,0.632348151,0.515173474,0.355811945,-0.274644629,0.070299714,0.683851233,0.482779332,0.200925502,-0.159197506,0.065879263,0.457386101,0.394116745,0.346987676,-0.307449589,0.053780514,0.690001621,0
0.04873477,0.351624259,-0.13822047,0.045051858,0.45721318,0.292427211,0.07861777,-0.080208132,0.037467236,0.352999063,0.390425851,0.186082925,-0.186082925,0.050023312,0.500110801,0.256161325,0.048770934,-0.041064245,0.03282067,0.204801545,0
0.034019572,0.49357707,-0.371881609,0.034879446,0.604878544,0.294700066,0.307309508,-0.218344193,0.020825471,0.480100905,0.297512322,0.272156509,-0.272156509,0.021024204,0.623801878,0.176992278,0.100988982,-0.078927532,0.012507454,0.273319012,0
0.052525781,0.358834992,-0.175933514,0.045975733,0.386712849,0.300725696,0.070651757,-0.064445586,0.03853048,0.241311842,0.522060932,0.233785907,-0.233785907,0.066889057,0.735082786,0.269041057,0.03454711,-0.036318579,0.034470885,0.168691974,0
0.04630448,0.506899135,-0.217962398,0.070490661,0.482199183,0.339935439,0.105672314,-0.169602592,0.047272272,0.401362359,0.243487398,0.054659808,-0.057888752,0.033859966,0.192765219,0.235409753,0.061817338,-0.041473828,0.032736669,0.209765489,0
0.063969761,0.494024976,-0.130177477,0.066127301,0.418330858,0.35005156,0.251327007,-0.191292791,0.04685586,0.438744597,0.36954461,0.160890906,-0.160890906,0.049465086,0.446157068,0.325770039,0.298227785,-0.298227785,0.043605677,0.476020757,0
0.063159964,0.329157626,-0.149614034,0.037114893,0.383711259,0.262324949,0.070846983,-0.076801359,0.029579027,0.250573423,0.247865808,0.060786916,-0.057381573,0.027948655,0.209333711,0.239843916,0.053839404,-0.049662119,0.027044129,0.194065452,0
0.068119427,0.527515375,-0.139176947,0.095734272,0.28815586,0.443932829,0.120689728,-0.16529193,0.080565588,0.417466329,0.342429016,0.064461715,-0.061016652,0.062144525,0.180494015,0.346940094,0.0457078,-0.063937018,0.062963202,0.185938334,0
0.044278205,0.353165838,-0.097875815,0.041420685,0.431480972,0.42914908,0.312985878,-0.232390699,0.050332299,0.605358276,0.248108265,0.060697466,-0.050008976,0.029099118,0.230251073,0.237358531,0.079588721,-0.079588721,0.027838346,0.290696565,-1
0.044244776,0.31199486,-0.107308229,0.028706965,0.455968591,0.263035437,0.104821675,-0.09788936,0.024202159,0.335670195,0.240757602,0.159344973,-0.159344973,0.022152352,0.371022638,0.24009252,0.071289557,-0.066443023,0.022091158,0.242364726,-1
0.03761064,0.20124675,-0.045237094,0.020594251,0.29023917,0.384048332,0.601170304,-0.582042099,0.039300946,0.740184049,0.19478357,0.039355273,-0.031523532,0.019932852,0.178316645,0.241129991,0.18007726,-0.107785129,0.024675636,0.386287203,-1
0.043384585,0.382858225,-0.35585589,0.036703764,0.60226705,0.266650782,0.084942766,-0.089358978,0.025563215,0.319229684,0.221386728,0.059833092,-0.032922226,0.021223852,0.180924477,0.234322897,0.04452671,-0.05378203,0.022464013,0.234418714,-1
0.043715317,0.251484408,-0.068918633,0.026322035,0.293757213,0.292469745,0.177858386,-0.177858386,0.030611833,0.550866623,0.240323643,0.046899556,-0.063346993,0.025153875,0.240697137,0.273758159,0.164450474,-0.102719001,0.028653354,0.334452824,-1
0.037189215,0.180040649,-0.053652214,0.01666492,0.325432837,0.349161804,0.565248496,-0.565248496,0.032319109,0.814480138,0.183926317,0.031133446,-0.028280744,0.017024585,0.158424658,0.348701319,0.621881948,-0.621881948,0.032276486,0.843584363,-1
0.044093227,0.326825113,-0.149551929,0.041363803,0.418807853,0.277612306,0.068065802,-0.079305569,0.035135307,0.318992807,0.44454413,0.126398741,-0.110895964,0.056262617,0.437231355,0.238296542,0.064586405,-0.047161227,0.030159406,0.275350676,-1
0.093467059,0.912805195,-0.464826949,0.200817143,0.705541689,0.866026611,0.281474052,-0.272423261,0.190525854,0.607402585,0.565964416,0.100329523,-0.194369664,0.124512172,0.35678238,0.465017603,0.142551903,-0.142551903,0.102303873,0.438141808,-1
0.040876679,0.251126947,-0.096846219,0.022898903,0.363721359,0.245694466,0.050507083,-0.098728042,0.022403545,0.294823125,0.274685948,0.137783355,-0.084055196,0.025047121,0.299770197,0.218550704,0.043900957,-0.068837826,0.019928453,0.21300333,-1
0.049406986,0.227633405,-0.057957921,0.024205019,0.375366378,0.439667824,0.745819836,-0.710201123,0.046751345,0.92690646,0.209425185,0.037648536,-0.042944958,0.022268878,0.199783568,0.391624401,0.764703273,-0.071669803,0.041642728,0.333628386,-1
